Data,Sistema_Operacional,Processador,Cores,Threads,RAM_GB,Cenario,N_Execucao,Tempo_s,Status,Media_Cenario
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,21,11.2012,Não Encontrado,9.6165
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,22,10.2685,Não Encontrado,9.6461
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,23,9.8011,Não Encontrado,9.6528
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,24,10.141,Não Encontrado,9.6732
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,25,10.3736,Não Encontrado,9.7012
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,26,10.6549,Não Encontrado,9.7379
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,27,8.7351,Não Encontrado,9.7007
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,28,9.4363,Não Encontrado,9.6913
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,29,9.7251,Não Encontrado,9.6925
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,30,8.8445,Não Encontrado,9.6642
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,1,58.6002,Não Encontrado,11.2428
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,2,61.8375,Não Encontrado,12.8239
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,3,62.6003,Não Encontrado,14.3322
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,4,62.0878,Não Encontrado,15.7368
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,5,65.2159,Não Encontrado,17.1505
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,6,62.6215,Não Encontrado,18.4136
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,7,64.2679,Não Encontrado,19.6529
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,8,63.7344,Não Encontrado,20.8129
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,9,62.6154,Não Encontrado,21.8848
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,10,63.0052,Não Encontrado,22.9128
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,11,61.5199,Não Encontrado,23.8544
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,12,62.0473,Não Encontrado,24.7638
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,13,62.1958,Não Encontrado,25.6343
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,14,62.2071,Não Encontrado,26.4655
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,15,63.8046,Não Encontrado,27.2953
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,16,68.1157,Não Encontrado,28.1827
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,17,63.1803,Não Encontrado,28.9273
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,18,63.7514,Não Encontrado,29.6528
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,19,63.806,Não Encontrado,30.3498
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,20,63.9358,Não Encontrado,31.0215
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,21,63.7724,Não Encontrado,31.6637
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,22,63.8539,Não Encontrado,32.2827
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,23,63.3229,Não Encontrado,32.8684
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,24,63.4403,Não Encontrado,33.4345
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,25,65.1106,Não Encontrado,34.0105
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,26,63.4455,Não Encontrado,34.5361
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,27,61.4974,Não Encontrado,35.0091
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,28,62.1949,Não Encontrado,35.4778
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,29,62.3851,Não Encontrado,35.9339
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Processos,30,62.2144,Não Encontrado,36.3719
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,1,8.9134,Não Encontrado,35.9217
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,2,8.9329,Não Encontrado,35.4864
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,3,8.8187,Não Encontrado,35.0631
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,4,8.4799,Não Encontrado,34.6478
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,5,8.7246,Não Encontrado,34.249
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,6,8.8806,Não Encontrado,33.8646
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,7,10.0316,Não Encontrado,33.5089
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,8,10.1371,Não Encontrado,33.1652
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,9,10.0384,Não Encontrado,32.83
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,10,9.4321,Não Encontrado,32.4957
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,11,9.8414,Não Encontrado,32.1767
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,12,10.0062,Não Encontrado,31.8688
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,13,9.9606,Não Encontrado,31.5686
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,14,9.6579,Não Encontrado,31.2725
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,15,9.6494,Não Encontrado,30.9842
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,16,9.7078,Não Encontrado,30.7043
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,17,9.9134,Não Encontrado,30.4343
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,18,9.9239,Não Encontrado,30.1713
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,19,10.9303,Não Encontrado,29.9278
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,20,10.2041,Não Encontrado,29.6812
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,21,11.4257,Não Encontrado,29.4558
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,22,10.3728,Não Encontrado,29.2231
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,23,11.1571,Não Encontrado,29.0055
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,24,13.0034,Não Encontrado,28.815
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,25,11.4753,Não Encontrado,28.611
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,26,11.505,Não Encontrado,28.4121
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,27,10.7511,Não Encontrado,28.2091
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,28,11.6175,Não Encontrado,28.0205
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,29,10.888,Não Encontrado,27.828
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,8 Threads,30,11.0038,Não Encontrado,27.6411
